address,tx_count,unique_counterparties,total_received_ada,first_epoch,last_epoch,epoch_span,exchange_confidence
DdzFFzCqrht8jxZ6sg2568pXmRejwQzPp1fCjjjrc7eNZofaD625LnvrRgpMfKa17VGQc7AtXeSwuMm7HF7wdfnCPGnPENvvAgnGJfox,130,113,17717092.629501000000,172,207,35,LOW
DdzFFzCqrhtDF8hcvTTfpd2vpequrNJe8d4jQxamTcmVotoCniqCEfnnv38o8VydTPnqpW21WLD5e2sxiCUuVJVhbV1FAk49T35RCap8,130,388,145738.332000000000,190,205,15,LOW
DdzFFzCqrhsq2u9riQs52cxGDha3uimVaGHopupHoz5bC79gjijERg2XkNkLf2zFmLBweHpCDSCmGLFYmZifFnghoNxVnVUqfE6YHr8M,130,323,84358.944000000000,204,206,2,LOW
DdzFFzCqrht9QDyN2MLERsTryu2dLg66HQZ2FDWbvuSvDP1ZwsToWrC9FAXr2g2Q8Z1GDCTGmGtWpZCmraDgDgtLYqPUknKRH4UJZn1j,130,102,275524.202000000000,174,207,33,LOW
DdzFFzCqrhswaZBCTmc9oAVEp2z8fCYPsf8CP8nUbFedCUQkK23NgbrLNytQebYB4TrhHPYckMc7jMQSqqXesodDQTfBcQKjwzSw6mUk,130,41,917335.512537000000,82,171,89,LOW
DdzFFzCqrhsxTLXqvwciKaiV6dCoubmGh6kAZ9dj69tZLpPUttckMhB6PFevBYfEqS6bmTySgUNZsLeBCSvxg2a7713dzvPmHqa8nRLW,130,250,24200981.000000000000,151,204,53,LOW
DdzFFzCqrhse5PffuvRGMTVtvCphS9kfKvryazrzwKftj41HbCNn3yPnZhDa4Pbc9xKhNsvrQpnJGiVzDgBsrrEQ2T9MC24gRHy2SGYE,130,40,410386.967063000000,116,124,8,LOW
DdzFFzCqrhshmFAiG85JBPNehiCmZDbm8ZnQkhjrpirM612DEb6XfKagpX2MeFVDWCYMyK4mYgUJCLfMdKmQPAz8dS4iAvoqbBq6uxtZ,130,190,205415.634000000000,203,207,4,LOW
DdzFFzCqrhsghXWY8Pk4FWdUjZWXBt1u4LMSKwkFgrYS3kMamK5t5ktaYFjkhiGUccrxcCgtif11xTn2AErW2iF3W9U64V8vEjH5zHHS,129,249,52085.610100000000,188,205,17,LOW
DdzFFzCqrhtA6FiA5hYe7aHMgVW3QaDsV5cFCkHMkoNuXDMD98Cj6WAzsEvqMFp3Le3Yy6PVYTTiEtabNYwrAPxdAuEtU7RhBCDL2G9W,129,218,470259.825899000000,37,128,91,LOW
DdzFFzCqrhsf3FExM25ewcDVdxn1Zk4fiNzFQkdfL6tHdADBuX3qMgJoermU7Q3FQqxbSjZg1WW9gTv61aRfygBwRo4jEQzi29aWDjwi,129,108,5185990.177968000000,38,60,22,LOW
DdzFFzCqrhsprYeQRVsLza217gL8rq1gAsYZFwqpMYszLgpfDpS51SVHdQrZ93Di7E77NH3UKAziQEaTikhwT8hb7prG9VUQW8rktqWE,129,237,1287218.308653000000,83,190,107,LOW
DdzFFzCqrhsuorYjWdQBR7iMbq8bDXyk425MzKkwuwbQoysJfo3YPpxt48KZ7NLcmdVD5XV6SbYp7HwATjeQtt564XngTZEhbovaFviJ,129,448,1245747.595000000000,175,206,31,LOW
DdzFFzCqrhstdFihh5LmxQdyNejiq3YQu8QEAbnSKSTJwqSAbPQyfLJ99ydtthBpNRKRpTanH8wBJs4ft1DvqskSHnzCmJmbG2JNGkdP,129,96,124242.394481000000,39,54,15,LOW
DdzFFzCqrhsmyjoGjqHAsQmd6CX6hiNckARTEUJ9q4ySEBnA5jYquUV6vRe2S6DkzMLSUunkaK8bsgnHoTv7X7pTrTMS2osiSvqfAPQP,129,269,112634.340000000000,187,206,19,LOW
DdzFFzCqrht8FRpjVFKqeK75DxD4p9kLNvhGXUb918cYVKUnVWv9MmPhr3KoG31bULZU1A7EMJrQRFyg9m99JQCHoxpuYfpXLcNWybJ9,129,126,104352.257814000000,171,199,28,LOW
DdzFFzCqrhsyjjBLd8JjcMaG6g1mrNFLDk97iCYPsoEAhTkzBkXNkNJTYoNbAstNzHwP8thUEea4mHs6xjgKRSg4hPuCWRMf5FpB1SnG,129,302,533098.869996000000,191,205,14,LOW
DdzFFzCqrhtBQaeUHG3NcuNDDucwwrC8UX9xbThweePMhdj5TqFNq9wTdZxSnoGB1FijecTKG2ahUMGCq521kcT38seaDQwypuHBwpCY,129,314,139630.559198000000,186,206,20,LOW
DdzFFzCqrhtD2QTsm2de3chS6cN6HtudfKD3ZDKCciZd9dK5a9ynCjcTCEJ12aWw24GQekoreqkjRLaEKhCXkVFD59iCVn8px3rAZCQA,129,83,4267944.100000000000,60,69,9,LOW
DdzFFzCqrht8Ktsyjsob4A2KnXhNMSvBuXrFgLiSyzx3yKhcqgeTkcxbEcW16uJ1c4mtbMB22JckwFv8VbPJpBJRew5JgqkBNcNAJvhJ,129,115,60482.102537000000,169,199,30,LOW
DdzFFzCqrhskW1A5pLM3E4sS8VQoGr5fXFH2pRwM2s4rsCWEEJQZ3ZvUETSv9xb6sAn2jL6zjBRvQDG3RmNxGE3xoDy6ZXogQQKQnJ6u,129,119,673936.642754000000,78,143,65,LOW
DdzFFzCqrhse5vgy315dwMF4PZF4UTy3ESW5swHEEXzZG3mg4Q6iGXzPFrgvbPVz9zHcX7rPkp7Kiyq6dGSnYZDxDMXmgxwQ9AmSLAEK,129,130,8765254.000000000000,196,207,11,LOW
DdzFFzCqrhszmd85uD27P2BTTBt83SZmCeNpB1jRTRi9QEtScRd6BgkvFq8HSWDT1y1TCVMrLYSuban6ELqJewazYqF6JojEfjyhnB8C,129,332,125428.640000000000,196,200,4,LOW
DdzFFzCqrhsjKa2RGZzLgfUJCUrJNszMVBthHvxnNZ33c4hC6p8sspu3RRAyUcNznSEXJ79CSKaMaHPsNysD2oY6Ep5Mk6XEEjsgg1f9,129,152,127888.709999000000,205,207,2,LOW
DdzFFzCqrht3bPGsr6YwjApDr5GuqFc7dxRQuVCUa3t8rS4XaB3uBNPXaDqK2iti6GSRbihQX8Pqfm6Ft9qSinWbPLmZh3NVcp2sXbE1,129,119,91540.000000000000,118,205,87,LOW
DdzFFzCqrht3EFqgmuv7x7tZUUcgSC6EmsbTrq1EvEVkBJHJvyKiGkx3LnbDMfsAnZTdM2LbLUzQRbcqW43QmiFw92iWw6sfRiLvBXWo,128,202,279270.990000000000,77,118,41,LOW
DdzFFzCqrht7VKaYhpqxsAQDshwxFrTJSgPmZaagAVXYFt5wazbMnbeKkKkczX6hqqxtECQbzvqHcWnow67KN8JED5dxDDW2KmJB32DX,128,129,63424.247658000000,169,199,30,LOW
DdzFFzCqrht1a9zYKB8EngHxKBbcQ83iPBqKsJPKttFVgX2x1yHjbjmc5E8xvu48rzTwA6sgcR6S6YKxpwZD8RvTkpcdjukpnGSnuYp5,128,392,63935.971800000000,186,206,20,LOW
DdzFFzCqrhshf36RgBfKzTfeAob6Ba2tLFwK1UVKyrV8P4X9M8KXkPqdoCSyAfSNmYBko2y5TWvuZo93mwM2qdDeyFUmV7AmH9HHSJyj,128,20,33904.273165000000,109,150,41,LOW
DdzFFzCqrht5LiR9sx2TW9p7NT9BnVhZuCtAUfQNsxnqMDULQpit2X49PJ1AR4HN6dqJUbK7DsaQHrQMyRAtWbr8G7w5x79ZNW1rzNnt,128,88,156.0000000000000000,50,204,154,LOW
DdzFFzCqrht8WEGxGs6yvhcfX58FPrj3bQECE2D7qJDxiEASgufVvnsXw6HxJAhkxRnqDE475Xhej2AJwMje6QKozfc6Hn7aou9Uy2cf,128,235,87780.466000000000,175,185,10,LOW
DdzFFzCqrhstFs5QcTqJYja1vYnokMuvrsLUS1HHjaiTXMZQKkEV5ppMm4enqzczQEUP3hb9Anpbg7hmD7pUQykCSPv7FqdRZUB3icGn,127,125,55256.418000000000,166,195,29,LOW
DdzFFzCqrhsvCVqC5tpU2oaKtUxDrykR15RxwYZyPYoX3w4Z762ip2UxurhrHpZu8gXrC3deXoTMyUcDHpKh41KYQJQ4eHMqV3CFLMr1,127,2,5446978.752203000000,82,174,92,LOW
DdzFFzCqrhssosER5APUuJaBw4ErJt2UEBgdxFDY7cGeVJHfq1mXqfaugwjfXrwm1oR18uMAVzZwKL1Vg5aQG4nrpiWMLspsESzd8Cd8,127,271,6551658.859045000000,50,206,156,LOW
DdzFFzCqrhsoJsrauAeUjYTDHJtUAYVXPBnWq9a2H8abkU1Mtoxyh6JDupE5uwR28eDD1onUBCPiNj624FzWoYAXp1sb3EA5V76AHtxF,127,111,492303.000000000000,107,205,98,LOW
DdzFFzCqrhsz57zhzYvfDP6w6qWPs66eAyscng7nZCnNx4DtbZY1ZjNUxFSRXGBPdPhFE4jrjdtdBUy2AKe7gKdvd1bGzbQRQmWPwyEu,127,374,87236.877999000000,195,206,11,LOW
DdzFFzCqrhsmEsqzWVBeqLE1c63R1xG1pteKtoG7mqUz71DohyXvxaYmuktRgzUEdSGpkvVVzkvVE3DcVf9MrjEZSUNEcCGYXZBs4VMV,127,461,161947.394000000000,186,205,19,LOW
DdzFFzCqrhsrpYeLCmkBvY7yX5rLPi49KUoJkAFUnn3oiZuA1ahqNuZedrTBc1jDysZrqtef6f9REbZCzMQyptYsF9kDyCrTd7gmtDX3,127,94,135492075.13884200,67,200,133,LOW
DdzFFzCqrhsxeDrtC1VCyvfQPQYVy1zUyvvUwp3FJbYCdfqxie68RLp82FmuvRXtjFUvcbLxeGAYUiE41pEm95Zr1oZnv5NcRtHRFhX6,127,146,342876.788000000000,95,197,102,LOW
DdzFFzCqrht6k9yHwbd8gSPKtmG8C3TxSNjnMiX5UQZfbXp4ygebG4tNztdCnsnfBca3gUg6c49WioJDbxGFBFScx1NGvpJrRBqbUJnb,127,332,34929.002000000000,186,206,20,LOW
DdzFFzCqrhsrmXbYrfyAMqFb8PzZDySR9QPPVRbGD6Zw6Yh6c1idBsZP9UeoeXgHehBy5Gt6ZdXT4cvAkXuLRzPUNMKCjj2PdxPersmK,127,501,76996.408600000000,194,206,12,LOW
DdzFFzCqrhtCBq9WWMNkePWUG6CxXYYec1Fr6z4PpW9YkN41oQAQ9TgZuneJb629JosFV3vZkxaY7mWtcoy6EnLpMfUjjWUUBinkKYqJ,127,109,102365.668272000000,182,195,13,LOW
DdzFFzCqrht2t3LnmMYuRRDxLxEhDu3GJ4b8WxWFvmHLUZdG84WCMVckTz39hgvaNTJhAZEMxLMdsnepyPNFao2DBLp5gE7bsXLyX4Nt,127,122,57414.563302000000,173,199,26,LOW
DdzFFzCqrhsoZUseT7bpuPa36Wynhcaq1RdGM2XKMpmf5MRfasX1jjb7ZBBLqNyqRFkorVE6mm7goQi9bTSsDkK9Fv5KgyMZe9DncREE,127,37,20728081.398963000000,104,119,15,LOW
DdzFFzCqrht1NGWio7PrXaCaEuj1MkrWckw22vYGLX3pwb2heqrEGwSmpvbgNR9Ad28Dt4U931PfUk7Pstq64VpRD8tW9roRhvpMnxPg,126,45,32382521.358298000000,16,33,17,LOW
DdzFFzCqrht7hSpwKvvvsKY3kJ54SB82yc7zXT9bV2ci1dX2vKc3Lc3V3cZeJuekQdUAxuBedRr5NAMkZRFzhj9NFHN9v2Sx6x1z6qm6,126,266,145327.551400000000,190,206,16,LOW
DdzFFzCqrhsfh3TvusYjyzs1z1V8pP1LTD7SWv8XoHzNB8QQrzi7bjfmMWFi1gHwxThHCzAB9AW6SkafR3ukX5o2HpJyeFMvSySDdMdH,126,444,77394.820000000000,184,206,22,LOW
DdzFFzCqrhsupSmMuv2GfYVd1Q2drUN1hjxikAjgH9DAro7hdjEP22zm1XViQnbihmbjj3DYdUCeGgNDV3oEiWGwfFjf3vhCtskxodri,126,254,96816.564106000000,166,199,33,LOW
DdzFFzCqrhsnE9mcJFVyV7itX91DSGjTj1xPmb2EPhZ41seQdE1wbnNNUDG664iGw1xWr88n5NiDSTK7rpw5hnYZcrrt8xKLmr78F9JN,126,50,1825995.898092000000,107,147,40,LOW
DdzFFzCqrhseRqBRGcbbVNSRqwPMVaAfys5gDrxGK7cGbsPCbpaUmm7ndDfzh2FFXRSDgudMaCLtYPuDNc9NpZ4umV6NFHW5f3sZCGPw,126,201,3565839.800000000000,42,52,10,LOW
DdzFFzCqrhswtxeKwbxrErdyi2oeJFNWwqqx6muABwk79pnzXCa9SygASQ7W2WNMhPuLB1eHeCf9y5mvKKnabGcPCLqDcRpqEoQXh49r,126,252,3474961.000000000000,52,199,147,LOW
DdzFFzCqrhsjTTmSpcNBGXZeFXHj4GmiGNFWe9mjsaPKfAN1bpLjnMaUmC8oyG79mQefhj4iRcaqAbS4PwJUPGYBHBpTYZVu8rJaNPqX,126,21,860834.902199000000,200,207,7,LOW
DdzFFzCqrhsq84mBVkWYNY6DdesMZG7y26pJeYKMtXq5ffmFjjmNYyGcVqn8ZWDcPxPwPR5TDmngwfvAq61TJCAMznBY3PNbPH237QAy,126,106,3120392.230700000000,199,207,8,LOW
DdzFFzCqrhspBviBobRKX7a7YzxDFQqbkzbzBAGe1Snuf1qbafRqzSGtwyzZNCowC8NpKADFVXpJf9dfcAxPGzjVXQhAAjFB9XxfbRWV,126,123,151878.477444000000,177,200,23,LOW
DdzFFzCqrhsggCtfz6GpN23hYSnsfd5yE3aJ2MDL42dFE7iZ3sFpkuSXyrHWn7cFeJxQzSi4pc7sJ8k4yfjRVkTC1wFhBjhv6oYARayM,126,212,505831.476000000000,75,143,68,LOW
DdzFFzCqrhsyybPQik27qJgJw1XiKjyBV16DLdHxcQSB2AFj87J8CqpiqhyCZikPdvBFcgshxSWHbtJS4F8nPvdwJxbkvYSrXHJjU4tq,126,231,13805127.566796000000,156,206,50,LOW
DdzFFzCqrhtAx5jHSJQHwoECn5c2hKQ9bgFN99Bhw9cZtUyRe1JPERA1nvqeMh6LvkjrMJGXTJvCuZQNLrop2f2TTUwFt6uRdpiigfbX,125,126,180706.074467000000,125,207,82,LOW
DdzFFzCqrhsgttqAqfmGFHe8TMEDfybWxkHD7fEDqGCA9JDTtUCjFCXuRmFzLnw86bjb4DDRhb8mwm2tGx6UKTd8ETz8vpgaVQkeKwJ2,125,264,646238.796000000000,42,197,155,LOW
DdzFFzCqrht55yFXnRPv6hXdrAJyhQ8J7nxaAudntjxpWf76MxtYxbzVmh66SA85sLzFukoYN7WgjynkWfceFZVzAkLBkdXy2vX2zBvc,125,126,39089.375700000000,124,203,79,LOW
DdzFFzCqrhspknGpDHaBThqLB8Y7pBP9r2ibkS7E1kWS11dnsHGKm2491yb6cEq5n4MMtCEmo5MYepDEvPvWRihyQvh1dTE8SHSzwGLt,125,24,158398.284706000000,150,194,44,LOW
DdzFFzCqrhsn2ec5YuDECQubFYkB8qKLTCfXks7DrUcJSEYn1Vzsf4S6Bapv4gRvULW99cFEXhAZCHmaqvC8WZmdut8xMphdB2kY3dvB,125,386,75546.817400000000,190,206,16,LOW
DdzFFzCqrht7Z5xspnEYTQaAxyGeqB25APZRF2Dsbp9LJMvtDW54APmQrEBK7hu59AVFeNbgmrhU1FVxn9rcSAWYxRonMBmgHDNEQgUQ,125,275,5708198.272908000000,13,25,12,LOW
DdzFFzCqrhsvfkSRU7NET865Gn1Uim7cyFU9nEgrWopABTtdJWujCKrWd1S9jqMokm4iNvDy7bWMtXRjbsrnbdtyCZNYS77yNCijaNQC,125,237,44287.854699000000,195,205,10,LOW
DdzFFzCqrhsmn5uWsFgirxqxKo8NzhFsu3wEAcghG51ZsYAHRbJTYpy5dW2hephwXe4MBNUaCnfQqtNNpsmdUrqC2oEXp1XiSePu2M8A,125,334,80915.843999000000,190,206,16,LOW
DdzFFzCqrhszRSKEnwY7PdpRH8Ud8SURtHsykQJZwwCix3QYyokRWJCrXfdyy4Hd3a2y5ACnk1FA1aWvPsF2hbaZQgoT6dsDoU2g5qS4,125,109,268012.274055000000,178,207,29,LOW
DdzFFzCqrhsiyJifrarn43twJHCMFqd1YKdWWJBmDndcDWr9K5XeVaLSfmjQhLCtVEFze1NtHMo8jSa5xpFqMaG9PVLZ9SSEZxcCnE98,125,333,1245843.632684000000,184,204,20,LOW
DdzFFzCqrhsvZFHxUpv3WJPVNvGCSQEySZfCe1KAqWMA4DhwsSgkKy7nTvEUNG8VakbCrsxyG2t8TV7s8xQ5v5HWAvRUScXE7bUdtfVD,124,270,43547.194100000000,188,206,18,LOW
DdzFFzCqrhsxXGjVJg8t4KAXZqQAggVW7MuNK7BoYXjqQqZBtY41aDsQLtRHkj24bYXp8FwEi6v9WGvfnodVyzSs1hGRf4zqXQ1JpTPt,124,96,1370858.618013000000,95,200,105,LOW
DdzFFzCqrht1Wpdgexo2CrZxC1S1BSkxpd4LADSPU1KwxHghFymYwxsfh5nxdguXCkNdqVnWWQdUVH3qfgHpt6YFDDWefhV5G9DpYxdQ,124,4,78733517.949077000000,6,32,26,LOW
DdzFFzCqrhsux4tJCeMAQFViEkUEnQuFtA81oS6Qi1oshvVWXABHkJkAuWRX2pFzwLSj6B1Q9YfszHbrnZs738MyZXrM46g5TYJ1zSsG,124,201,15486660.580000000000,43,87,44,LOW
DdzFFzCqrhssMkYtGUitrtD6KPFdL4R9rpucMZnz3kYWMenCS1SFX8udCRyY3CfDcWmPZYfE6T7gEihyF7bZ9tSfeWJK9EP2eW63g5gv,124,97,442274.672175000000,173,197,24,LOW
DdzFFzCqrht5orLtR2UhnSocrHxSVseTyA19uXDbhc3M1UYiqKA6ttNDeoVdJHmw5d4WExmeFxZmBhnb1B4vSnJRHBo7Z2gnicni7ZuT,124,109,137021.076565000000,182,195,13,LOW
DdzFFzCqrht7Znc8kc8SEfDmWyKkVTHMGor9fNLix5VfifGcvrvo7GHDTUVSZidLYPMN8WwUoee5TzHG5NNnxjLUYmqBcixyA6RVoVQA,124,51,11323602.422966000000,16,73,57,LOW
DdzFFzCqrhshkvHCXdGDAgHLAY4JtpwzyRjpPfbNpJsGDVDbUdn3s7voH2tbPVZczp2ZnsTryjbjk8YoKMXtiyv1LDvGaaB7H1pvYDVo,124,116,7613002.199985000000,74,205,131,LOW
DdzFFzCqrht8UyocfpB88C15gWFWRHgYo7nUuyD1EvUkAGTYuMLPrVqoJodbHmrBjHuzYM56wKT5vV5uNDmza7CMvnmJ4zivQd9kRaam,123,172,1081164.433000000000,52,194,142,LOW
DdzFFzCqrht5pvpu9wPAgZkKCUB5198JNY3C6FNygbv2W9BcQ58evbKHDZ7PZw7fupMEHzKidp8EnoKnx9ZDWzqVgdqbj3xeAvUC3v22,123,123,126169824.70000000,62,153,91,LOW
DdzFFzCqrht2MwNQx2zNuGHttqBHhs8XY9z2ndTxy4s4Jv1uxGMJrxCA8RjdoDDsDoH2a9sEy8CAVbecj8ZSoygTe1AeKSidXEapBZgy,123,32,1148557.078600000000,74,207,133,LOW
DdzFFzCqrhshmY9v7Mq34pVydF3a5uohqzofTGMhoqBcVffhsyvJ4y8UYxdUk2rvR2ktFq5ashgvshdCVUrAMACXQuVkqZsKHnUeDSze,123,61,621718.064400000000,117,123,6,LOW
DdzFFzCqrht8NyxZMn4SBC1owXkHvDgGwTFU2MsGHmf9DLsizvzxdeMfzAuHSb9dPxXEfE4q54GiWVV83x7JmQE3FH5kcPQc3H67LtrY,123,105,2989422.725378000000,149,206,57,LOW
DdzFFzCqrhsgHhp2XnuDZhsQZ4iCAGFhKQFjKtLkj9bXnP4xjbRFkq8s8ud2AceGhN8B5xj9vM9tVm2HSQ4qexNHT9RA5eVZQEigebkK,123,198,5953380.480250000000,90,158,68,LOW
DdzFFzCqrht63XbYMmJzwxeRRbhTscSBSS66Kx6QogG9WB58JKPNiwVv5o1XvwpJkuogtNbpY6SKFKoroqYFSeTuVoctPcpUWTc1cU68,123,221,3671635.542936000000,132,203,71,LOW
DdzFFzCqrht9tPw6QoyVVQdBeLveqoKNwLegSFMnkKBFD56BmcfXuDxm3f7czsd3qwWLdYUQVNDztHrCDbwKQ7n5gPNDzSWEkYikU3j9,123,208,514295.341999000000,182,207,25,LOW
DdzFFzCqrhtCXEwJuRiDmU4gZSkvmesQWUQsCChu8z7QpsSuQkqgobGEuCuBzDLBojhAHV95NPafrKnJXDPWTo64afG9dnUEznagFRgJ,123,268,52430.350566000000,172,199,27,LOW
DdzFFzCqrht4RvkHh2LzqscoT6LveDEZ2GMeYwPmfSoA2BiS2Qd5FBAU2pMzzjvP35x6ftzU7hyiwfqTcKt6StZeVj66ZdcfUxYsfJeC,123,513,141534.192732000000,194,205,11,LOW
DdzFFzCqrhsqW7EtNiGwM7it6aSQjDAJQVsFPYcep2bCsb5ohRsaqAWrabJqntt8SeofdpPDmENuiS5pnPmWKKjk6E7GytvVZJp1gNhu,123,32,2356.1868000000000000,131,132,1,LOW
DdzFFzCqrhspqmf1GBCp4i7pLmpRTQtMa8LzCVESVxb5zbPvocKAdnS3wP6pSBSXh4UnnYC9zteMN4f2zkEoZUBzNcrjGN2Wz7RsWMAm,123,42,2619754.656127000000,149,207,58,LOW
DdzFFzCqrhshV2nRwMTQyis9qVxXy7Jg97dULDZs7VTCyRGWpyqzuwcHvJryBVg229ihN7amk4QstVjugjFZJtb9HHraSj486kpvBVTe,123,104,23180000.000000000000,172,207,35,LOW
DdzFFzCqrhsj9aUxwaW71aV8gS1D2RF8s4CWhPgmodk5vg4C87EhEUeHZ3msTWCfM9p5xDeg5NjXfNDUZiu5sFXsk7ZFiBa4Dw5vC13Q,123,432,60795.858000000000,192,204,12,LOW
DdzFFzCqrhszQedF26C112azrPDZGDRcWCqmXRT6AQfCEXqBh58ywLsHtToqjnusLMZLBoD3JndiekVpuSe4PQDrB8APuMkgVrMrsK79,123,102,1457118.205822000000,57,207,150,LOW
DdzFFzCqrhsnPcQ3yk17ZBiLXzfKRJxkv8nFFkCzX3cDLp5R8F97RmzXSQQB9gdsjabnWbxGXFvprR2QJbL49vD4PKnd7w6bZfYgo18e,122,356,272481.987998000000,191,205,14,LOW
DdzFFzCqrhsnNCoCcZvU21kad4gkKuCAY6GjeADcHGgasiDs7mNrJ9fVNvZJ2LAqnsdd2Furf1AnGjVY6jqsQ4BwK4PjdwjQvXMZkPLm,122,122,2045514.322219000000,120,207,87,LOW
DdzFFzCqrhshYGYeeQ47EftVXcpAXa5nkzSSxvrNpLqBDEHRQKaBmUqvAYtJ9rM5CAU77inRwB5XPMr5LUMWkBgFkJtQcWia8w74fs4Z,122,40,10038162.259051000000,182,191,9,LOW
DdzFFzCqrht3v2FRdgZLmzGg2TAcLN4zLfW85PQwnAu5h3uRhShJKWmpw92mmFUZUFUfcQB37ML4b2cBENDQdw1b8CGufrWTGGvowx8J,122,93,1104305.573600000000,112,207,95,LOW
DdzFFzCqrht3cTz7MeWq5Srojo8wmxjVbPsNDuajJBF3ygC2f34ptLdF8gmRhto7r2wDUyCWhvWdUJeFs2gwL2YQWQQt5hXVF9Q1vo98,122,242,1686205.000000000000,24,43,19,LOW
DdzFFzCqrhss2voiHdC2RkXGwGtXPHrqQQajRcJ51YAMSuSyS4DYza6mFoA1b9u7tWjVwqccG3YSaj4k55YWoRjVMR28unqhP3MtZxY3,122,381,61968.814000000000,193,204,11,LOW
DdzFFzCqrht6tzxaD9owNCsRi23jYHdhr4LDwUivkpZU5PNrrJ1p4gDrk7yjsHnjXhwpDAkr5DHtXcCGiavVBE9ifzMNr4ZhdVURx1XX,122,4,170381.181992000000,159,199,40,LOW
DdzFFzCqrhsgWKzc4aY1e4bqzBbA537E2jqfuanWfYwARrmptxbP1hSaqoQ8cxpwRBsuRCF5nPUbWC3nu8kTRrhCVSkZ3pA41wLV9h6C,122,2,1941718.164855000000,42,60,18,LOW
DdzFFzCqrhsfBwXAbwS67BVP6YSrCTB9eUSkwDXS6M6BdmixDNsmBXeaMEF3UhQozTREGv1tFPMSyeDFvotGdUYgA8qD2dqbz2uhwVxQ,122,150,1589169.659250000000,92,158,66,LOW
DdzFFzCqrhsvLU1fb5kDtiBTTr5gA9VwjnMJLJWJHN9xWhtfiU6c55mTN8Gs2Cymz1X2MUD23RPxsSSqJRFGYm1p6VfeY1qZmzceVaYC,121,50,33287.750081000000,171,185,14,LOW
DdzFFzCqrhsyvZPq7KGV9eb7MikLG2ueWTTPcQLhyLRLTsUuUmKTWCq1XL6iveZvEAKRQjNR91MYTnEWSsBCeGUdK99CjS1m5fk8kPSS,121,100,784001.495320000000,68,180,112,LOW
DdzFFzCqrhsw4SAoo91nJhsUN8k9T3rKEAUH7eJH8Bx8bkVNBF42gRMeQKJ32amrrBy5JGVQPWF2N9a9CUtfVKKjSUAvnEpsJcRjNBVX,121,311,110019.330400000000,195,203,8,LOW
DdzFFzCqrhskY2CDk5deLvswBBRLWx6xJjjBMbLzJqnxByeB3t6s1qqkqPB7jj5nfb59LzksdDDk4BxbDaGuRMzSDigZkD3LBMttGpVh,121,125,69067.859721000000,172,199,27,LOW
DdzFFzCqrht5yHr3M8Kdo7rTLSqUC7SjKpcr7vg3u1HSmYBBvY8AntZE4a7X1YKCJCt2da5YRwAF6ioRvmkz8FzMWpV6GDhTqnA2Vbif,121,10,53791431.000000000000,77,110,33,LOW
DdzFFzCqrht1kLiHN4A9FSJ9xsb5gzyS5wj7h9eFgzSai8BAMVQVzMYNDPs4dkFxcu6nwMeXMPhmYUUZKGwA491xMB7gg6HzLLumvZ6R,121,117,68190.461646000000,177,195,18,LOW
DdzFFzCqrht1uoBoqCBQRV2VFPsGr15Lmmczdtm4G7gWkHJdZgV12K6wh2atQsdTmHGdvmfei1E4u73NrtxrdxUqEqJeJmbnwoszhzsT,121,288,962829.518399000000,148,205,57,LOW
DdzFFzCqrhsu7SF2GdmzDXkZ7oze38zEzJc8qY71FKT2THcrTB1NZv4BNfnW9McfQqrGumCzR2WJLwZEqReHWhakRMP3TWJDndHXvSC7,121,58,344516.085954000000,106,206,100,LOW
DdzFFzCqrht2Q9K9CCevZt8KQSP6681bvVctcEAzCZa6XtkwDzXfJdEq6MJiX2gTtT4MU8YqP1ue7ZDPH1ie2tQ4sNM9Exvm8HtWjxzE,121,309,39731.434000000000,194,205,11,LOW
DdzFFzCqrht2RD3zyJzpmDoMmJdiFnxCy6UxBszZLJR4Xb4xVpcHnR3QRVFAKN27HSkA7stTbokqaaXKw2EUoS7ZFJJgJWDU36FNpuUM,121,291,17815125.119800000000,41,49,8,LOW
DdzFFzCqrhsgoAzMaGvKtysNRXLb1HDAR5EsdDXDCuFcxag2VcsKokfKbtHWJ1v728HXafcwDmXKxegu5C2mbsoosGjoc9m3Nrj4uorR,121,349,98459.686000000000,178,206,28,LOW
DdzFFzCqrhsp3duJuQZGADMxu7y86HbCWSriF2DE1sAgyWyfgj49aNwhY2DuzYtYHmuz6NAvvVvxN4CQNENJ2p86xNCGsSLSS9WuXCog,121,471,199029.922400000000,178,203,25,LOW
DdzFFzCqrht34sAkDJ1LQK4Ee98AkizbWKs5V3zmiCweGaDZ4kjxtGBkF4VQWZX9VMcMmfrKrd18fotFicnj1NTVEz6ZxoTKktMgt4CU,121,6,1661.4166990000000000,92,200,108,LOW
DdzFFzCqrhsh7PFD4u2diax1WPi91bFroy5i5CpNkT2EP5f5Hfx7WNZBBQAQm3zBffaRwJNEeAsH3K3SUu97uEAcBpdbdSJ1Fyop5Jmt,121,198,177649.000000000000,77,118,41,LOW
DdzFFzCqrhsvy764TR58J9cXyQx8FHDBvwxzfugsq2CmB3b1xJ72mrSVmUmzy7ATe1xxyy8iKHhRDQ1dYPdoFfsqQ6ZCLxnLQj5D9DqF,120,25,2101.0000000000000000,177,177,0,LOW
DdzFFzCqrhsf46KjPEDAy3waeAosnQommGyhRtg8dtPJueb2c5os4W8MXxcYa1y6Cb6cALwVUM97FxGMq3YEXp5HerKpAeVkSpwbERVb,120,115,90157757.730000000000,119,207,88,LOW
